week,warehouse,product,stock
W51,Склад11||Склад11_о,Б5,34.551590333132125
W52,Склад11||Склад11_о,Б5,21.75071639080378
W53,Склад11||Склад11_о,Б5,8.365660150309147
W4,Склад12||Склад12_о,Б4,2.714904143475572
W5,Склад12||Склад12_о,Б4,6.217333896074588
W6,Склад12||Склад12_о,Б4,5.443826978444958
W7,Склад12||Склад12_о,Б4,2.0242469934151304
W8,Склад12||Склад12_о,Б4,3.3197655174889213
W9,Склад12||Склад12_о,Б4,5.833664572733642
W10,Склад12||Склад12_о,Б4,5.274863278159636
W11,Склад12||Склад12_о,Б4,4.789298809865719
W12,Склад12||Склад12_о,Б4,0.37017914518023376
W13,Склад12||Склад12_о,Б4,2.50382228905205
W14,Склад12||Склад12_о,Б4,4.382180456042059
W15,Склад12||Склад12_о,Б4,4.148971404776397
W16,Склад12||Склад12_о,Б4,5.484798335243354
W17,Склад12||Склад12_о,Б4,4.338629913168477
W18,Склад12||Склад12_о,Б4,6.969996753348741
W19,Склад12||Склад12_о,Б4,4.610473678514647
W20,Склад12||Склад12_о,Б4,5.9607152867255175
W21,Склад12||Склад12_о,Б4,0.9055447233006916
W22,Склад12||Склад12_о,Б4,0.0012786567682867714
W23,Склад12||Склад12_о,Б4,1.4489293606416396
W24,Склад12||Склад12_о,Б4,4.892147256803235
W25,Склад12||Склад12_о,Б4,3.60032952354272
W26,Склад12||Склад12_о,Б4,5.4176920458618465
W27,Склад12||Склад12_о,Б4,5.0289781395337005
W28,Склад12||Склад12_о,Б4,4.394390978601554
W29,Склад12||Склад12_о,Б4,4.910394549725343
W30,Склад12||Склад12_о,Б4,9.10092894911489
W31,Склад12||Склад12_о,Б4,5.940905110555809
W32,Склад12||Склад12_о,Б4,6.972113264279805
W33,Склад12||Склад12_о,Б4,7.224086728734034
W34,Склад12||Склад12_о,Б4,9.396609101230753
W35,Склад12||Склад12_о,Б4,10.533208509556605
W36,Склад12||Склад12_о,Б4,6.645978729873917
W37,Склад12||Склад12_о,Б4,2.3795687672616994
W38,Склад12||Склад12_о,Б4,6.900645930817489
W39,Склад12||Склад12_о,Б4,4.389080376580702
W40,Склад12||Склад12_о,Б4,6.413090187593539
W41,Склад12||Склад12_о,Б4,6.1326204229907555
W42,Склад12||Склад12_о,Б4,5.756425291734146
W43,Склад12||Склад12_о,Б4,3.854610012387742
W44,Склад12||Склад12_о,Б4,6.9198051120936475
W45,Склад12||Склад12_о,Б4,15.078396875680179
W46,Склад12||Склад12_о,Б4,10.43209210822483
W47,Склад12||Склад12_о,Б4,11.164035035887409
W48,Склад12||Склад12_о,Б4,13.233181346231428
W49,Склад12||Склад12_о,Б4,6.098011202437343
W50,Склад12||Склад12_о,Б4,12.198084140452696
W51,Склад12||Склад12_о,Б4,6.282521136546927
W52,Склад12||Склад12_о,Б4,5.940739877123821
W53,Склад12||Склад12_о,Б4,1416.5678997952064
W2,Склад12||Склад12_о,Б5,34.17874396135265
W3,Склад12||Склад12_о,Б5,6.3999033968795995
W4,Склад12||Склад12_о,Б5,6.2251080757527575
W5,Склад12||Склад12_о,Б5,9.538448123402254
W6,Склад12||Склад12_о,Б5,9.572903536709763
W7,Склад12||Склад12_о,Б5,12.536068089696116
W8,Склад12||Склад12_о,Б5,10.313151209020436
W9,Склад12||Склад12_о,Б5,8.663594009539207
W10,Склад12||Склад12_о,Б5,8.474327680465919
W11,Склад12||Склад12_о,Б5,6.927989397533581
W12,Склад12||Склад12_о,Б5,7.313609810671144
W13,Склад12||Склад12_о,Б5,6.125913362232922
W14,Склад12||Склад12_о,Б5,5.981215770018345
W15,Склад12||Склад12_о,Б5,6.801412965880964
W16,Склад12||Склад12_о,Б5,8.342413791357146
W17,Склад12||Склад12_о,Б5,6.625785569397241
W18,Склад12||Склад12_о,Б5,10.34982413642038
W19,Склад12||Склад12_о,Б5,6.139210217783198
W20,Склад12||Склад12_о,Б5,9.37899241381611
W21,Склад12||Склад12_о,Б5,6.403161299173993
W22,Склад12||Склад12_о,Б5,5.737649196977085
W23,Склад12||Склад12_о,Б5,5.324587975019174
W24,Склад12||Склад12_о,Б5,8.28040136227635
W25,Склад12||Склад12_о,Б5,5.596894068596267
W26,Склад12||Склад12_о,Б5,7.746126326990465
W27,Склад12||Склад12_о,Б5,5.967132944341875
W28,Склад12||Склад12_о,Б5,5.712091735348323
W29,Склад12||Склад12_о,Б5,9.03781016229717
W30,Склад12||Склад12_о,Б5,11.281640504964622
W31,Склад12||Склад12_о,Б5,8.150247101604624
W32,Склад12||Склад12_о,Б5,9.681947219059094
W33,Склад12||Склад12_о,Б5,12.159024948099999
W34,Склад12||Склад12_о,Б5,13.248194342283371
W35,Склад12||Склад12_о,Б5,16.583256621022766
W36,Склад12||Склад12_о,Б5,10.287749487742687
W37,Склад12||Склад12_о,Б5,12.584809822875716
W38,Склад12||Склад12_о,Б5,13.54526910008229
W39,Склад12||Склад12_о,Б5,5.836273343036687
W40,Склад12||Склад12_о,Б5,9.049392707857914
W41,Склад12||Склад12_о,Б5,7.892300613666482
W42,Склад12||Склад12_о,Б5,10.103171694557664
W43,Склад12||Склад12_о,Б5,3.7942570815013923
W44,Склад12||Склад12_о,Б5,9.347253228611185
W45,Склад12||Склад12_о,Б5,23.424437216193027
W46,Склад12||Склад12_о,Б5,13.391235830213002
W47,Склад12||Склад12_о,Б5,14.390824412254592
W48,Склад12||Склад12_о,Б5,18.520683858464153
W49,Склад12||Склад12_о,Б5,10.325044130158876
W50,Склад12||Склад12_о,Б5,16.520698067317547
W51,Склад12||Склад12_о,Б5,8.809334765577768
W52,Склад12||Склад12_о,Б5,7.843646080464376
